XM_011432462.3	sp	O14513	NCKP5_HUMAN	48.117	239	111	5	157	861	30	259	9.74e-44	180
XM_011432463.3	sp	O14513	NCKP5_HUMAN	48.117	239	111	5	337	1041	30	259	7.24e-44	180
XM_011432464.3	sp	O14513	NCKP5_HUMAN	52.703	148	67	2	523	963	114	259	6.16e-31	138
XM_011432466.3	sp	O14513	NCKP5_HUMAN	52.667	150	68	2	581	1027	112	259	1.25e-31	140
XM_011432467.3	sp	O14513	NCKP5_HUMAN	52.703	148	67	2	385	825	114	259	8.32e-31	137
XM_011432470.3	sp	Q9W770	SPON1_CHICK	31.469	572	316	16	344	2026	43	549	4.29e-74	268
XM_011432472.3	sp	F1LZF0	KLHL2_RAT	24.000	325	216	9	755	1684	22	330	3.30e-21	102
XM_011432473.3	sp	Q8R4G6	MGT5A_MOUSE	45.387	813	364	12	266	2686	2	740	0.0	663
XM_011432474.3	sp	Q8R4G6	MGT5A_MOUSE	45.771	804	365	11	266	2659	2	740	0.0	667
XM_011432475.3	sp	Q8R4G6	MGT5A_MOUSE	47.860	771	364	11	266	2560	2	740	0.0	683
XM_011432476.3	sp	P61458	PHS_MOUSE	67.010	97	32	0	169	459	4	100	3.18e-42	145
XM_011432478.3	sp	Q9W770	SPON1_CHICK	32.035	565	315	17	343	2004	43	549	1.03e-74	270
XM_011432483.3	sp	A3AJ77	FAHD1_ORYSJ	50.254	197	95	1	284	865	25	221	3.59e-60	209
XM_011432494.3	sp	Q9W770	SPON1_CHICK	37.798	336	184	9	490	1476	85	402	1.58e-62	233
XM_011432502.3	sp	Q9W770	SPON1_CHICK	37.798	336	184	9	490	1476	85	402	1.59e-62	233
XM_011432504.3	sp	Q4R7V3	CEP43_MACFA	57.377	122	49	1	196	552	11	132	4.49e-32	132
XM_011432505.3	sp	Q4R7V3	CEP43_MACFA	57.377	122	49	1	200	556	11	132	4.47e-32	132
XM_011432506.3	sp	Q4R7V3	CEP43_MACFA	57.377	122	49	1	193	549	11	132	4.69e-32	132
XM_011432507.3	sp	Q4R7V3	CEP43_MACFA	57.377	122	49	1	187	543	11	132	6.56e-32	132
XM_011432517.3	sp	Q9W770	SPON1_CHICK	35.584	385	216	12	343	1476	43	402	1.00e-62	234
XM_011432527.3	sp	O60293	ZC3H1_HUMAN	29.488	1075	676	28	2799	5924	824	1849	7.59e-111	371
XM_011432527.3	sp	O60293	ZC3H1_HUMAN	33.071	127	76	4	5923	6288	1849	1971	7.59e-111	55.5
XM_011432531.3	sp	P11167	GTR1_RAT	43.933	478	256	5	209	1642	4	469	2.77e-125	381
XM_011432533.3	sp	Q7T308	RN168_DANRE	51.786	112	53	1	145	480	19	129	8.67e-32	134
XM_011432535.3	sp	P0DUE1	STING_MAGGI	100.000	415	0	0	378	1622	1	415	0.0	833
XM_011432537.3	sp	P0DUE1	STING_MAGGI	99.753	405	1	0	181	1395	11	415	0.0	810
XM_011432538.3	sp	P0DUE1	STING_MAGGI	99.753	405	1	0	307	1521	11	415	0.0	810
XM_011432539.3	sp	P0DUE1	STING_MAGGI	99.753	405	1	0	245	1459	11	415	0.0	810
XM_011432543.3	sp	P0DUE1	STING_MAGGI	100.000	404	0	0	727	1938	12	415	0.0	810
XM_011432546.3	sp	P0DUE1	STING_MAGGI	98.301	412	7	0	70	1305	4	415	0.0	811
XM_011432548.3	sp	O75373	ZN737_HUMAN	41.956	317	180	3	661	1611	192	504	4.98e-77	260
XM_011432548.3	sp	O75373	ZN737_HUMAN	40.798	326	188	4	634	1611	212	532	1.18e-69	241
XM_011432548.3	sp	O75373	ZN737_HUMAN	42.466	292	165	2	736	1611	160	448	9.71e-67	233
XM_011432548.3	sp	O75373	ZN737_HUMAN	37.931	348	201	6	604	1611	76	420	2.40e-59	213
XM_011432548.3	sp	O75373	ZN737_HUMAN	40.840	262	151	3	667	1452	278	535	1.90e-56	204
XM_011432548.3	sp	O75373	ZN737_HUMAN	39.526	253	149	3	610	1368	287	535	1.60e-47	180
XM_011432548.3	sp	O75373	ZN737_HUMAN	39.326	178	105	2	667	1200	362	536	9.33e-32	134
XM_011432553.3	sp	P14842	5HT2A_RAT	43.353	173	97	1	1727	2242	72	244	2.14e-38	154
XM_011432554.3	sp	O73810	DRD2_MELGA	34.848	462	234	15	1526	2860	12	423	1.27e-61	221
XM_011432555.3	sp	Q5F418	PSMD1_CHICK	73.286	846	210	5	138	2660	2	836	0.0	1223
XM_011432556.3	sp	Q8IV01	SYT12_HUMAN	40.594	303	176	3	507	1406	119	420	4.84e-74	244
XM_011432565.3	sp	Q8IV01	SYT12_HUMAN	40.594	303	176	3	452	1351	119	420	3.04e-74	244
XM_011432571.3	sp	Q26636	CATL_SARPE	57.632	321	126	5	205	1140	20	339	2.58e-126	372
XM_011432572.3	sp	V5NAL9	TLR4_PINIB	38.607	689	378	11	454	2406	205	886	4.19e-133	428
XM_011432574.3	sp	V5NAL9	TLR4_PINIB	36.483	688	350	10	454	2274	205	886	3.75e-121	392
XM_011432587.3	sp	Q6Q2B2	MBN2A_TAKRU	38.725	408	171	12	507	1688	6	348	8.83e-67	234
XM_011432588.3	sp	Q6Q2B2	MBN2A_TAKRU	38.725	408	171	12	681	1862	6	348	9.05e-67	234
XM_011432589.3	sp	Q6Q2B2	MBN2A_TAKRU	38.725	408	171	12	710	1891	6	348	9.09e-67	234
XM_011432590.3	sp	Q7SZB5	CHM1B_XENLA	70.769	195	56	1	140	724	3	196	9.60e-67	215
XM_011432591.3	sp	Q6Q2B2	MBN2A_TAKRU	38.725	408	171	12	498	1679	6	348	8.82e-67	234
XM_011432593.3	sp	Q6Q2B2	MBN2A_TAKRU	38.725	408	171	12	545	1726	6	348	8.88e-67	234
XM_011432595.3	sp	Q6Q2B2	MBN2A_TAKRU	38.725	408	171	12	496	1677	6	348	8.82e-67	234
XM_011432596.3	sp	Q6Q2B2	MBN2A_TAKRU	38.725	408	171	12	525	1706	6	348	8.85e-67	234
XM_011432597.3	sp	Q6Q2B2	MBN2A_TAKRU	38.725	408	171	12	516	1697	6	348	8.84e-67	234
XM_011432598.3	sp	Q6Q2B2	MBN2A_TAKRU	39.848	394	172	11	507	1646	6	348	8.64e-69	240
XM_011432599.3	sp	Q8R003	MBNL3_MOUSE	40.945	381	158	10	513	1643	9	326	6.36e-67	234
XM_011432600.3	sp	Q6Q2B2	MBN2A_TAKRU	40.576	382	175	10	507	1613	6	348	2.36e-68	238
XM_011432601.3	sp	F2Z3T4	MBNL2_RAT	40.909	396	167	11	513	1631	8	359	3.34e-69	242
XM_011432602.3	sp	Q6Q2B2	MBN2A_TAKRU	42.391	368	174	10	507	1571	6	348	1.20e-70	245
XM_011432603.3	sp	Q8R003	MBNL3_MOUSE	33.711	353	149	10	109	1161	57	326	1.73e-37	149
XM_011432604.3	sp	Q6Q2B2	MBN2A_TAKRU	43.258	356	173	10	507	1526	6	348	1.32e-70	245
XM_011432605.3	sp	O16011	MBL_DROME	61.905	126	44	2	472	849	1	122	2.23e-44	167
XM_011432606.3	sp	Q711T7	NADE_MOUSE	64.846	714	250	1	55	2193	1	714	0.0	975
XM_011432607.3	sp	O16011	MBL_DROME	61.905	126	44	2	472	849	1	122	3.43e-44	167
XM_011432623.3	sp	Q92506	DHB8_HUMAN	50.593	253	117	1	120	854	9	261	1.05e-87	271
XM_011432624.2	sp	Q9CX34	SGT1_MOUSE	41.096	365	176	3	50	1144	11	336	5.41e-77	246
XM_011432626.3	sp	Q5IFJ8	PSMD5_MACFA	35.197	483	309	3	85	1521	20	502	1.78e-92	295
XM_011432627.3	sp	B8PYG1	NSMF_DANRE	32.381	210	133	4	1427	2035	361	568	3.78e-31	133
XM_011432628.3	sp	B8PYG1	NSMF_DANRE	32.381	210	133	4	1131	1739	361	568	3.58e-31	132
XM_011432629.3	sp	B2KKL4	FAD1_SIGCA	54.245	424	187	2	102	1355	20	442	4.45e-144	424
XM_011432630.3	sp	Q5M9G6	SNIP1_RAT	70.690	174	50	1	578	1099	199	371	2.43e-83	269
XM_011432641.3	sp	Q4R5E1	AKTIP_MACFA	48.263	259	125	3	304	1065	37	291	1.31e-76	254
XM_011432643.3	sp	Q4R5E1	AKTIP_MACFA	48.263	259	125	3	329	1090	37	291	1.46e-76	254
XM_011432644.3	sp	Q4R5E1	AKTIP_MACFA	48.263	259	125	3	568	1329	37	291	2.43e-76	255
XM_011432647.3	sp	Q9WV30	NFAT5_MOUSE	56.364	275	115	2	1380	2201	272	542	2.55e-89	327
XM_011432655.3	sp	Q96DM1	PGBD4_HUMAN	28.732	355	211	13	1008	1994	243	581	1.50e-33	112
XM_011432655.3	sp	Q96DM1	PGBD4_HUMAN	30.588	85	59	0	725	979	147	231	1.50e-33	49.7
XM_011432655.3	sp	Q96DM1	PGBD4_HUMAN	29.825	57	39	1	522	689	75	131	1.50e-33	25.8
XM_011432665.3	sp	P30280	CCND2_MOUSE	59.322	295	106	3	305	1171	1	287	5.50e-95	309
XM_011432666.3	sp	Q99MD8	MYNN_MOUSE	29.969	327	199	11	2196	3122	290	604	1.13e-23	111
XM_011432667.3	sp	P02711	ACHA_TORMA	28.173	323	217	7	214	1158	11	326	4.95e-29	124
XM_011432670.3	sp	Q52RG8	FRS3_RAT	58.140	86	35	1	314	568	21	106	4.28e-25	115
XM_011432671.3	sp	Q52RG8	FRS3_RAT	58.140	86	35	1	435	689	21	106	4.37e-25	115
XM_011432701.3	sp	Q9Y256	FACE2_HUMAN	43.662	284	147	4	181	1011	33	310	1.00e-60	213
XM_011432718.3	sp	Q9Y264	ANGP4_HUMAN	35.256	312	186	7	401	1315	198	500	2.59e-44	166
XM_011432720.3	sp	Q0IQU1	LAC22_ORYSJ	27.199	614	327	19	315	2063	26	550	8.91e-46	178
XM_011432721.3	sp	Q0IQU1	LAC22_ORYSJ	27.199	614	327	19	357	2105	26	550	7.60e-46	178
XM_011432761.3	sp	Q8NAT2	TDRD5_HUMAN	25.876	371	223	7	1429	2397	297	663	1.24e-27	125
XM_011432762.3	sp	Q8BGC3	MOT12_MOUSE	25.926	405	278	4	187	1347	9	409	1.48e-22	104
XM_011432773.3	sp	Q9NFT7	HXK2_DROME	47.321	448	222	6	187	1515	33	471	5.71e-133	405
XM_011432778.3	sp	Q16FT5	COQ4_AEDAE	55.455	220	98	0	265	924	50	269	3.10e-86	264
XM_011432780.3	sp	Q923G2	RPAB3_MOUSE	85.333	150	21	1	247	693	1	150	9.20e-86	258
XM_011432800.3	sp	P49963	SRP19_DROME	53.448	116	53	1	122	469	11	125	2.49e-36	129
XM_011432803.3	sp	P35398	RORA_HUMAN	44.118	102	56	1	500	805	64	164	1.66e-21	102
XM_011432805.3	sp	P14618	KPYM_HUMAN	45.597	511	273	3	175	1695	22	531	6.18e-144	454
XM_011432807.3	sp	Q6NWZ9	CDO1_DANRE	56.150	187	81	1	285	845	6	191	3.18e-75	243
XM_011432813.3	sp	P49109	FMO5_CAVPO	35.317	504	289	14	122	1582	6	489	1.67e-78	261
XM_011432818.3	sp	Q6BD04	GPR54_ORENI	36.716	335	199	7	1152	2147	48	372	7.73e-55	199
XM_011432819.3	sp	B1WB17	PYM1_XENTR	40.331	181	95	4	148	654	8	187	8.20e-24	101
XM_011432823.3	sp	P51907	EAA3_RAT	53.795	448	183	6	556	1884	50	478	5.82e-144	435
XM_011432824.3	sp	P51907	EAA3_RAT	53.795	448	183	6	479	1807	50	478	2.49e-144	435
XM_011432825.3	sp	P51907	EAA3_RAT	53.795	448	183	6	593	1921	50	478	6.82e-144	436
XM_011432826.3	sp	P91891	MO25_DROME	76.558	337	72	4	183	1181	1	334	1.01e-158	476
XM_011432827.3	sp	Q95JY5	SAM15_MACFA	55.660	106	47	0	111	428	536	641	1.24e-28	122
XM_011432835.3	sp	Q27968	DNJC3_BOVIN	55.696	474	203	3	153	1553	5	478	1.60e-147	452
XM_011432848.3	sp	P86952	TYRO_PINMA	34.535	333	191	10	290	1228	77	402	1.21e-44	172
XM_011432849.3	sp	Q6ZTW0	TPGS1_HUMAN	28.413	271	157	6	118	867	33	287	1.37e-31	124
XM_011432850.3	sp	Q6ZTW0	TPGS1_HUMAN	29.588	267	156	6	118	858	33	287	1.45e-32	127
XM_011432851.3	sp	Q6ZTW0	TPGS1_HUMAN	30.078	256	157	5	118	822	33	287	6.06e-34	130
XM_011432859.3	sp	Q3TSG4	ALKB5_MOUSE	72.897	214	58	0	209	850	81	294	6.29e-106	344
XM_011432860.3	sp	Q9HD45	TM9S3_HUMAN	79.893	562	113	0	190	1875	28	589	0.0	826
XM_011432875.3	sp	Q32PP1	MRNIP_DANRE	47.321	112	56	2	85	420	1	109	5.23e-23	103
XM_011432879.3	sp	C3Z1P5	RU1C_BRAFL	85.075	67	10	0	113	313	1	67	2.17e-39	140
XM_011432880.3	sp	C3Z1P5	RU1C_BRAFL	85.000	60	9	0	113	292	1	60	1.22e-34	127
XM_011432881.3	sp	Q8C8H8	KY_MOUSE	28.340	494	306	18	569	2020	164	619	4.22e-42	167
XM_011432906.3	sp	Q812A5	PRR5_MOUSE	37.445	227	128	4	221	898	6	219	5.52e-40	153
XM_011432907.3	sp	P15145	AMPN_PIG	35.165	910	543	18	1189	3837	70	959	7.80e-173	547
XM_011432913.3	sp	P07607	TYSY_MOUSE	72.635	296	81	0	678	1565	12	307	2.68e-149	439
XM_011432928.3	sp	Q9UBI4	STML1_HUMAN	31.680	363	235	4	358	1434	42	395	2.03e-54	197
XM_011432932.3	sp	Q9UBI4	STML1_HUMAN	31.680	363	235	4	243	1319	42	395	1.50e-54	197
XM_011432933.3	sp	Q9UBI4	STML1_HUMAN	31.909	351	226	4	388	1428	54	395	2.94e-54	197
XM_011432940.3	sp	A0A2B4RNI3	CGLR2_STYPI	30.453	243	148	7	359	1060	103	333	1.13e-24	114
XM_011432941.3	sp	Q91W89	MA2C1_MOUSE	51.803	1054	468	11	292	3426	7	1029	0.0	1047
XM_011432942.3	sp	Q91W89	MA2C1_MOUSE	51.803	1054	468	11	275	3409	7	1029	0.0	1047
XM_011432952.3	sp	Q9Z2G9	HTAI2_MOUSE	45.000	240	126	3	150	854	1	239	3.63e-62	200
XM_011432954.3	sp	Q99PL6	UBXN6_MOUSE	40.583	446	250	10	360	1667	1	441	3.54e-82	277
XM_011432965.3	sp	Q2KJG4	MGST2_BOVIN	44.203	138	73	2	109	516	7	142	5.36e-33	120
XM_011432967.3	sp	Q6IFT6	ANO7_RAT	30.849	671	339	16	1131	2912	212	834	1.28e-71	263
XM_011432968.3	sp	Q6IFT6	ANO7_RAT	30.804	659	332	15	1131	2876	223	834	1.64e-70	259
XM_011432969.3	sp	Q6IFT6	ANO7_RAT	30.804	659	332	15	1104	2849	223	834	2.03e-70	259
XM_011432970.3	sp	Q58DK5	HEM2_BOVIN	65.854	328	112	0	95	1078	1	328	1.11e-164	479
XM_011432975.3	sp	Q9CYL5	GAPR1_MOUSE	48.000	150	70	4	169	612	9	152	4.57e-38	140
XM_011432975.3	sp	Q9CYL5	GAPR1_MOUSE	48.026	152	72	4	1048	1497	7	153	1.50e-35	133
XM_011432982.3	sp	Q14746	COG2_HUMAN	45.479	741	377	10	247	2421	8	737	0.0	629
XM_011432988.3	sp	Q9VQX4	PNCB_DROME	67.103	535	176	0	130	1734	21	555	0.0	749
XM_011432995.3	sp	Q9VQX4	PNCB_DROME	66.855	531	176	0	131	1723	25	555	0.0	739
XM_011432996.3	sp	Q5R6K8	PP4C_PONAB	94.059	303	18	0	105	1013	5	307	0.0	601
XM_011432997.3	sp	Q5R6K8	PP4C_PONAB	94.059	303	18	0	116	1024	5	307	0.0	601
XM_011432999.3	sp	O09012	PEX5_MOUSE	52.905	654	254	18	176	2026	1	637	0.0	617
XM_011433000.3	sp	O09012	PEX5_MOUSE	51.087	644	240	15	176	1903	1	637	0.0	585
XM_011433002.3	sp	Q9D3W4	GPN3_MOUSE	70.722	263	76	1	100	888	1	262	4.94e-132	385
XM_011433003.3	sp	Q9VQX4	PNCB_DROME	66.793	527	175	0	510	2090	29	555	0.0	734
XM_011433020.3	sp	Q80TS5	ZN423_MOUSE	30.299	1439	704	36	511	4371	1	1292	4.04e-161	529
XM_011433021.3	sp	Q80TS5	ZN423_MOUSE	30.299	1439	704	36	512	4372	1	1292	3.44e-161	529
XM_011433023.3	sp	Q96GX1	TECT2_HUMAN	24.931	361	208	13	1533	2594	357	661	1.13e-24	114
XM_011433024.3	sp	Q96GX1	TECT2_HUMAN	24.931	361	208	13	1485	2546	357	661	1.11e-24	114
XM_011433045.3	sp	Q9ET67	PEX12_CRILO	49.025	359	166	6	110	1135	1	359	2.47e-100	311
XM_011433068.3	sp	Q7YRA3	EXOS4_BOVIN	66.387	238	80	0	35	748	1	238	2.74e-120	351
XM_011433094.3	sp	Q8N567	ZCHC9_HUMAN	36.691	278	155	5	165	956	1	271	4.11e-47	164
XM_011433096.3	sp	P29353	SHC1_HUMAN	41.331	496	224	12	208	1662	140	579	2.84e-104	331
XM_011433098.3	sp	P29353	SHC1_HUMAN	41.331	496	224	12	219	1673	140	579	6.43e-102	330
XM_011433099.3	sp	Q9EPU0	RENT1_MOUSE	74.136	1129	244	13	161	3451	1	1113	0.0	1657
XM_011433105.3	sp	Q9JI12	VGLU2_RAT	57.386	528	189	7	290	1849	4	503	0.0	573
XM_011433114.3	sp	Q9JI12	VGLU2_RAT	58.847	503	175	6	636	2132	29	503	0.0	567
XM_011433119.3	sp	Q6P7B7	ZFY27_RAT	25.330	379	242	9	117	1148	30	402	4.32e-21	100
XM_011433125.3	sp	Q32LE3	CETN1_BOVIN	62.651	166	60	1	127	624	6	169	4.03e-64	201
XM_011433131.3	sp	Q8CEE6	PASK_MOUSE	50.633	395	167	5	2986	4149	952	1325	6.21e-110	388
XM_011433131.3	sp	Q8CEE6	PASK_MOUSE	41.438	292	162	2	646	1515	112	396	3.81e-58	226
XM_011433133.3	sp	Q1HG43	DOXA1_HUMAN	34.340	265	166	6	349	1128	8	269	8.02e-29	122
XM_011433151.3	sp	P32018	COEA1_CHICK	38.272	162	92	4	698	1171	178	335	3.84e-25	116
XM_011433170.3	sp	Q58DT4	P5CR1_BOVIN	48.551	276	137	2	217	1029	1	276	6.05e-78	255
XM_011433175.3	sp	P19491	GRIA2_RAT	40.571	875	444	24	307	2859	23	845	0.0	610
XM_011433178.3	sp	P34501	YMS5_CAEEL	28.144	970	561	32	621	3224	311	1246	1.07e-87	315
XM_011433179.3	sp	P34501	YMS5_CAEEL	28.144	970	561	32	621	3224	311	1246	4.27e-87	315
XM_011433180.3	sp	P34501	YMS5_CAEEL	26.750	957	574	28	503	3085	311	1236	2.02e-81	298
XM_011433181.3	sp	H9JIQ1	MESH_BOMMO	24.975	1017	597	34	410	3076	178	1156	3.31e-63	240
XM_011433183.3	sp	H9JIQ1	MESH_BOMMO	24.975	1017	597	34	252	2918	178	1156	2.26e-63	240
XM_011433185.3	sp	O93430	GLRA1_DANRE	39.234	418	236	8	361	1605	31	433	2.67e-95	305
XM_011433187.3	sp	Q08174	PCDH1_HUMAN	32.481	782	483	20	226	2502	56	815	4.55e-101	348
XM_011433188.3	sp	Q08174	PCDH1_HUMAN	32.481	782	483	20	197	2473	56	815	3.90e-101	348
XM_011433189.3	sp	Q9HC56	PCDH9_HUMAN	33.607	732	472	10	557	2731	15	739	2.89e-101	355
XM_011433190.3	sp	Q9HC56	PCDH9_HUMAN	33.607	732	472	10	326	2500	15	739	1.17e-101	355
XM_011433191.3	sp	Q9HC56	PCDH9_HUMAN	33.607	732	472	10	187	2361	15	739	6.41e-102	355
XM_011433195.3	sp	Q9HC56	PCDH9_HUMAN	33.607	732	472	10	320	2494	15	739	1.14e-101	355
XM_011433199.3	sp	Q6KEQ9	PC11X_PIG	34.384	730	446	15	1310	3457	27	737	4.89e-99	348
XM_011433200.3	sp	Q6KEQ9	PC11X_PIG	34.384	730	446	15	312	2459	27	737	1.58e-100	348
XM_011433201.3	sp	Q6KEQ9	PC11X_PIG	34.384	730	446	15	780	2927	27	737	1.07e-99	348
XM_011433203.3	sp	Q6KEQ9	PC11X_PIG	34.384	730	446	15	328	2475	27	737	1.72e-100	348
XM_011433205.3	sp	Q6KEQ9	PC11X_PIG	34.384	730	446	15	1317	3464	27	737	4.69e-99	348
XM_011433206.3	sp	Q6KEQ9	PC11X_PIG	34.384	730	446	15	1517	3664	27	737	2.62e-99	348
XM_011433207.3	sp	Q6KEQ9	PC11X_PIG	34.384	730	446	15	1517	3664	27	737	2.60e-99	348
XM_011433208.3	sp	Q09225	NRF6_CAEEL	28.852	610	347	16	1018	2766	250	799	1.87e-67	245
XM_011433214.3	sp	P52161	MAX_DANRE	69.091	110	30	1	188	517	11	116	6.64e-44	155
XM_011433215.3	sp	P52162	MAX_CHICK	74.257	101	26	0	189	491	11	111	1.49e-46	162
XM_011433216.3	sp	P49355	FNTB_BOVIN	60.411	389	149	1	104	1270	32	415	7.56e-167	482
XM_011433227.3	sp	Q96MM6	HS12B_HUMAN	32.576	660	353	18	92	1879	54	685	2.24e-99	322
XM_011433231.3	sp	Q2TA45	AGFG1_BOVIN	45.594	261	105	4	22	789	1	229	1.38e-64	233
XM_011433232.3	sp	Q2TA45	AGFG1_BOVIN	45.594	261	105	4	22	789	1	229	1.30e-64	233
XM_011433233.3	sp	Q5JVF3	PCID2_HUMAN	70.101	398	119	0	263	1456	1	398	0.0	560
XM_011433242.3	sp	Q6XIM8	RS15A_DROYA	87.692	130	16	0	60	449	1	130	6.31e-84	246
XM_011433245.3	sp	Q4R744	HEAT9_MACFA	29.139	302	202	7	2458	3348	142	436	3.46e-23	109
XM_011433246.3	sp	Q4R744	HEAT9_MACFA	29.139	302	202	7	2452	3342	142	436	4.55e-23	108
XM_011433248.3	sp	Q4R744	HEAT9_MACFA	29.139	302	202	7	2437	3327	142	436	3.44e-23	109
XM_011433249.3	sp	Q4R744	HEAT9_MACFA	29.139	302	202	7	2425	3315	142	436	3.42e-23	109
XM_011433250.3	sp	Q4R744	HEAT9_MACFA	29.139	302	202	7	2404	3294	142	436	3.39e-23	109
XM_011433252.3	sp	P22003	BMP5_HUMAN	52.212	113	53	1	1630	1968	343	454	3.96e-33	137
XM_011433268.3	sp	F1QJF4	RORAB_DANRE	25.786	477	279	13	222	1595	16	436	6.44e-30	127
XM_011433269.3	sp	F1QJF4	RORAB_DANRE	27.412	456	254	14	226	1536	16	413	1.17e-29	126
XM_011433274.2	sp	F1QLY4	RORAA_DANRE	26.295	502	294	16	277	1734	17	458	3.26e-30	130
XM_011433277.3	sp	Q99JX1	TAF11_MOUSE	72.277	101	28	0	499	801	100	200	7.24e-44	158
XM_011433281.3	sp	Q9Y2H1	ST38L_HUMAN	74.725	455	104	1	350	1714	13	456	0.0	728
XM_011433282.3	sp	Q9Y2H1	ST38L_HUMAN	74.725	455	104	1	226	1590	13	456	0.0	727
XM_011433283.3	sp	Q9Y2H1	ST38L_HUMAN	74.725	455	104	1	205	1569	13	456	0.0	728
XM_011433287.3	sp	Q4KMZ8	NKAI1_HUMAN	47.753	178	80	4	166	687	9	177	7.21e-48	173
XM_011433288.3	sp	Q0VFH9	NKAI3_XENTR	46.667	180	87	4	166	699	9	181	5.73e-48	172
XM_011433289.3	sp	Q6PHL4	NKAI1_DANRE	47.590	166	74	4	166	651	9	165	1.03e-45	167
XM_011433290.3	sp	Q6PHL4	NKAI1_DANRE	47.590	166	74	4	165	650	9	165	9.40e-46	167
XM_011433293.3	sp	B3EWZ5	MLRP1_ACRMI	31.687	587	291	19	1869	3554	1305	1806	6.69e-61	236
XM_011433293.3	sp	B3EWZ5	MLRP1_ACRMI	30.198	606	314	17	1818	3554	926	1449	5.43e-60	233
XM_011433293.3	sp	B3EWZ5	MLRP1_ACRMI	28.739	595	329	12	1824	3560	1456	1971	1.28e-57	226
XM_011433293.3	sp	B3EWZ5	MLRP1_ACRMI	30.137	584	295	16	1869	3554	2358	2850	2.77e-56	221
XM_011433293.3	sp	B3EWZ5	MLRP1_ACRMI	29.966	584	292	16	1854	3554	2537	3020	1.46e-54	216
XM_011433293.3	sp	B3EWZ5	MLRP1_ACRMI	29.725	619	295	20	1767	3554	2002	2503	2.55e-54	215
XM_011433293.3	sp	B3EWZ5	MLRP1_ACRMI	29.635	631	327	26	1824	3539	4531	5103	2.25e-51	205
XM_011433293.3	sp	B3EWZ5	MLRP1_ACRMI	30.000	600	275	21	1854	3554	3146	3633	1.16e-49	199
XM_011433293.3	sp	B3EWZ5	MLRP1_ACRMI	31.969	391	195	8	1824	2972	2693	3020	1.91e-46	189
XM_011433293.3	sp	B3EWZ5	MLRP1_ACRMI	27.941	612	373	23	1824	3545	4312	4893	6.38e-45	184
XM_011433293.3	sp	B3EWZ5	MLRP1_ACRMI	30.213	609	311	23	1824	3542	3304	3834	2.93e-44	182
XM_011433293.3	sp	B3EWZ5	MLRP1_ACRMI	28.874	613	354	23	1824	3542	3470	4040	5.23e-42	174
XM_011433293.3	sp	B3EWZ5	MLRP1_ACRMI	27.395	595	334	21	1827	3554	1652	2167	3.21e-39	165
XM_011433293.3	sp	B3EWZ5	MLRP1_ACRMI	26.820	522	259	13	2040	3554	11	426	9.96e-37	157
XM_011433293.3	sp	B3EWZ5	MLRP1_ACRMI	28.643	597	346	26	1875	3539	3699	4257	1.04e-32	144
XM_011433293.3	sp	B3EWZ5	MLRP1_ACRMI	27.110	616	351	29	1854	3539	4113	4684	4.67e-31	138
XM_011433293.3	sp	B3EWZ5	MLRP1_ACRMI	26.555	595	317	19	1824	3554	264	756	1.94e-28	129
XM_011433293.3	sp	B3EWZ5	MLRP1_ACRMI	30.818	318	169	13	2634	3554	644	921	4.12e-23	112
XM_011433293.3	sp	B3EWZ5	MLRP1_ACRMI	37.089	213	116	6	1671	2279	3837	4041	2.97e-21	106
XM_011433303.3	sp	Q91YN5	UAP1_MOUSE	55.792	518	216	9	162	1694	1	512	0.0	590
XM_011433304.3	sp	Q91YN5	UAP1_MOUSE	56.008	516	216	8	163	1689	1	512	0.0	594
XM_011433305.3	sp	Q91YN5	UAP1_MOUSE	55.598	518	205	8	163	1659	1	512	0.0	591
XM_011433306.3	sp	Q91YN5	UAP1_MOUSE	55.814	516	205	7	164	1654	1	512	0.0	595
XM_011433322.3	sp	O77245	E75_METEN	27.381	336	212	5	564	1562	32	338	9.08e-39	157
XM_011433323.3	sp	O77245	E75_METEN	27.381	336	212	5	587	1585	32	338	9.17e-39	157
XM_011433324.3	sp	O77245	E75_METEN	27.941	340	205	7	416	1414	32	338	1.13e-38	157
XM_011433325.3	sp	Q8C7R7	RFX6_MOUSE	51.210	496	225	4	427	1866	81	575	1.96e-170	523
XM_011433329.3	sp	Q96RI1	NR1H4_HUMAN	32.632	380	218	15	982	2109	137	482	7.77e-34	140
XM_011433330.3	sp	Q9W6B3	RARB_COTJA	25.765	392	237	9	976	2139	47	388	1.76e-34	141
XM_011433331.3	sp	Q6NVR9	ATAD3_XENTR	71.485	505	143	1	272	1783	63	567	0.0	741
XM_011433332.3	sp	O02213	SER2_CAEEL	25.481	416	272	10	434	1591	32	439	1.59e-29	126
XM_011433346.3	sp	P18293	ANPRA_MOUSE	43.466	704	371	12	1460	3541	366	1052	1.19e-174	550
XM_011433348.3	sp	Q502L1	ACB5A_DANRE	48.905	137	51	1	56	466	8	125	3.71e-35	142
XM_011433349.3	sp	Q502L1	ACB5A_DANRE	56.780	118	51	0	56	409	8	125	3.96e-39	154
XM_011433350.3	sp	Q502L1	ACB5A_DANRE	48.905	137	51	1	56	466	8	125	9.58e-36	143
XM_011433362.3	sp	P86854	PLCL_MYTGA	34.247	146	92	4	39	467	12	156	5.69e-24	94.7
XM_011433364.3	sp	Q920Q2	REV1_MOUSE	50.595	504	233	5	1188	2687	334	825	1.82e-151	509
